subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct,r_att_std,r_ign_std
sub-011,HI,2,100,average,,,,0.047178965608388385,0.02444981786427599,0.022729147744112395,True,0.02470826374437006,0.0017103524885391103
sub-011,HI,2,100,average,,,,0.0685468000573907,0.05846306203553814,0.010083738021852556,True,0.04395079513836594,0.02641881480402467
sub-011,HI,2,100,average,,,,0.016477797655344663,0.20838526243290836,-0.1919074647775637,False,0.013167031850345446,0.007084093615483761
sub-011,HI,2,100,average,,,,0.06551970317099003,0.07621699205474543,-0.010697288883755401,False,0.031818686089381876,0.04319471709771068
sub-011,HI,2,100,average,,,,0.11405556407078213,0.04298990882565361,0.07106565524512852,True,0.046420956470490965,0.04028687556050789
sub-011,HI,2,100,average,,,,0.038449620807994155,0.017994323063774673,0.020455297744219482,True,0.036570807270388764,0.008014371103153187
sub-011,HI,2,100,average,,,,0.11615246785773306,0.11892089157051548,-0.0027684237127824224,False,0.03353789860731173,0.04333524564237999
sub-011,HI,2,100,average,,,,0.05414198580843968,0.08843804931978261,-0.03429606351134293,False,0.041334284140485775,0.009858933152004944
sub-011,HI,2,100,average,,,,0.014900222530066244,0.02073034016210529,-0.005830117632039047,False,0.0038751799665772604,0.01842874331305615
sub-011,HI,2,100,average,,,,0.03802198634926253,0.06990219894547446,-0.03188021259621193,False,0.03386130757050147,0.05412017303459358
sub-011,HI,2,100,average,,,,0.07548871762454572,0.08349169259582356,-0.008002974971277846,False,0.01714845198138563,0.013550145290058609
sub-011,HI,2,100,average,,,,0.0971456639408321,0.027168163623030248,0.06997750031780185,True,0.054578934757645935,0.010008818413584773
sub-011,HI,2,100,average,,,,0.05949460595669179,0.09809543434728069,-0.0386008283905889,False,0.04899603719774816,0.036663655896025736
sub-011,HI,2,100,average,,,,0.12265368237644714,0.1136922420132409,0.008961440363206244,True,0.05899849944849315,0.06811754387279233
sub-011,HI,2,100,average,,,,0.01500714046591625,0.061041959741512525,-0.04603481927559627,False,0.014449105425019029,0.01859834544426527
sub-012,HI,2,100,average,,,,0.04648513285278573,0.08314067358630715,-0.036655540733521425,False,0.0003415450537704312,0.011429839539834022
sub-012,HI,2,100,average,,,,0.07920739022302632,0.05189378179514216,0.027313608427884162,True,0.004315776087157039,0.012536742257615186
sub-012,HI,2,100,average,,,,0.0200175165921728,0.07936343523625684,-0.05934591864408405,False,0.017930594704272888,0.06943188542393029
sub-012,HI,2,100,average,,,,0.11925431015833414,0.1484446091192162,-0.029190298960882058,False,0.08503726265124123,0.06088376486637255
sub-012,HI,2,100,average,,,,0.045788005999837594,0.04842829181168728,-0.002640285811849684,False,0.0238569032757667,0.03908768797089266
sub-012,HI,2,100,average,,,,0.04649019463597641,0.0674777995942131,-0.02098760495823669,False,0.0002179816319711897,0.024877997993712726
sub-012,HI,2,100,average,,,,0.11939798218414592,0.056522806786038174,0.06287517539810775,True,0.08115281493073033,0.013391274878022556
sub-012,HI,2,100,average,,,,0.07075952403439446,0.10480208469368886,-0.034042560659294396,False,0.02381115219507852,0.052357095947388015
sub-012,HI,2,100,average,,,,0.08047590787802156,0.04315747473295148,0.03731843314507008,True,0.00022751214914341206,0.02366714557057914
sub-012,HI,2,100,average,,,,0.09234405830463557,0.09639271502207455,-0.004048656717438981,False,0.06498598429146957,0.051314755297308286
sub-012,HI,2,100,average,,,,0.03288993811801636,0.08867548579653464,-0.05578554767851828,False,0.00570300167741733,0.0598400530375128
sub-012,HI,2,100,average,,,,0.061100094031589655,0.10107013303063067,-0.039970038999041016,False,0.028623725939577117,0.009947406990140746
sub-012,HI,2,100,average,,,,0.13781575231154045,0.07430090020983723,0.06351485210170321,True,0.05439236107868811,0.01420925709968756
sub-012,HI,2,100,average,,,,0.08544480973412771,0.054397679967836,0.03104712976629171,True,0.012202962770886755,0.023590481150972512
sub-012,HI,2,100,average,,,,0.04972947008834822,0.04646261561273661,0.003266854475611612,True,0.016344673026322552,0.03541484903884687
sub-012,HI,2,100,average,,,,0.08521177700224619,0.04883578605783846,0.03637599094440773,True,0.006436270891786278,0.009958602134243603
sub-013,HI,2,100,average,,,,0.05631768685321909,0.03884125069700406,0.017476436156215032,True,0.02677329227354357,0.009869762351115096
sub-013,HI,2,100,average,,,,0.029166413310678194,0.06990304086820376,-0.040736627557525565,False,0.018163397905103795,0.06261700625926672
sub-013,HI,2,100,average,,,,0.03600454488871979,0.061958784230224384,-0.025954239341504592,False,0.015354515961597173,0.02283905605344763
sub-013,HI,2,100,average,,,,0.0678809367598001,0.015205398145198189,0.05267553861460191,True,0.04258102258397552,0.014194547007173774
sub-013,HI,2,100,average,,,,0.08862516363569019,0.00745764572325187,0.08116751791243831,True,0.06047188455022261,0.006207711531312511
sub-013,HI,2,100,average,,,,0.039179908926803224,0.07005174030801087,-0.030871831381207644,False,0.009597546182743845,0.03024645024348429
sub-013,HI,2,100,average,,,,0.12003237321006271,0.08047970423913099,0.03955266897093172,True,0.05047620414378148,0.042264074240440944
sub-013,HI,2,100,average,,,,0.06753157592767076,0.0631497243881706,0.004381851539500159,True,0.02020836553505493,0.04737160974129028
sub-013,HI,2,100,average,,,,0.056353096124005894,0.02431051857123272,0.03204257755277318,True,0.009217501411754942,0.009833011980032804
sub-013,HI,2,100,average,,,,0.0839398252072728,0.08934761982860517,-0.005407794621332368,False,0.01090272585387133,0.08036962008378613
sub-013,HI,2,100,average,,,,0.06569784013689851,0.03847133939988326,0.027226500737015255,True,0.03897496401700497,0.004034763410678818
sub-013,HI,2,100,average,,,,0.038944519337399404,0.038770260765719204,0.00017425857168019976,True,0.029150320236726087,0.025178024638518644
sub-013,HI,2,100,average,,,,0.1268025082414965,0.05329699133971472,0.07350551690178178,True,0.1248000932025,0.017176312433128362
sub-013,HI,2,100,average,,,,0.10082505284936077,0.053104942216758266,0.04772011063260251,True,0.015682528270446604,0.027948749695483555
sub-013,HI,2,100,average,,,,0.07958647680088776,0.045051323130733505,0.03453515367015426,True,0.023278759807296632,0.019435619749684226
sub-013,HI,2,100,average,,,,0.08909305201437234,0.06745418583994958,0.02163886617442276,True,0.0029774958099253943,0.038885877708151495
sub-014,HI,2,100,average,,,,0.07540771958721698,0.05617121750341259,0.01923650208380439,True,0.005386701446022414,0.0340995211016321
sub-014,HI,2,100,average,,,,0.06858487056173848,0.07617907363550377,-0.007594203073765293,False,0.023146881334760314,0.009202430188298485
sub-014,HI,2,100,average,,,,0.014807104439971089,0.06282634166358687,-0.048019237223615785,False,0.012510368602455624,0.017493864269214104
sub-014,HI,2,100,average,,,,0.018025613117686863,0.013875703542727484,0.004149909574959379,True,0.011152543239212446,0.013678740023287395
